"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.987469114E2,-2.689999938E-1,5.400000215E-1,2.207999945E0
1.987518739E2,-2.689999938E-1,5.400000215E-1,2.207999945E0
1.987568363E2,-2.689999938E-1,5.400000215E-1,2.207999945E0
1.987617989E2,-5.460000038E-1,2.709999979E-1,2.701999903E0
1.987667616E2,-5.460000038E-1,2.709999979E-1,2.701999903E0
1.987717242E2,-5.460000038E-1,2.709999979E-1,2.701999903E0
1.987766863E2,-5.009999871E-1,-7.599999756E-2,3.167999983E0
1.987816481E2,-5.009999871E-1,-7.599999756E-2,3.167999983E0
1.987866100E2,-5.009999871E-1,-7.599999756E-2,3.167999983E0
1.987915726E2,-2.599999905E-1,-1.389999986E-1,3.003999949E0
1.987965363E2,-2.599999905E-1,-1.389999986E-1,3.003999949E0
1.988015001E2,-2.599999905E-1,-1.389999986E-1,3.003999949E0
1.988064633E2,-2.469999939E-1,-1.410000026E-1,2.374000072E0
1.988114249E2,-2.469999939E-1,-1.410000026E-1,2.374000072E0
1.988163866E2,-2.469999939E-1,-1.410000026E-1,2.374000072E0
1.988213482E2,-2.469999939E-1,-1.410000026E-1,2.374000072E0
1.988263089E2,-6.029999852E-1,-3.939999938E-1,2.431999922E0
1.988312697E2,-6.029999852E-1,-3.939999938E-1,2.431999922E0
1.988362305E2,-6.029999852E-1,-3.939999938E-1,2.431999922E0
1.988411931E2,-8.040000200E-1,-2.460000068E-1,2.835000038E0
1.988461560E2,-8.040000200E-1,-2.460000068E-1,2.835000038E0
1.988511190E2,-8.040000200E-1,-2.460000068E-1,2.835000038E0
1.988560817E2,-8.379999995E-1,-3.490000069E-1,2.862999916E0
1.988610442E2,-8.379999995E-1,-3.490000069E-1,2.862999916E0
1.988660067E2,-8.379999995E-1,-3.490000069E-1,2.862999916E0
1.988709697E2,-7.450000048E-1,-1.840000004E-1,2.790999889E0
1.988759334E2,-7.450000048E-1,-1.840000004E-1,2.790999889E0
1.988808970E2,-7.450000048E-1,-1.840000004E-1,2.790999889E0
1.988858606E2,-5.220000148E-1,-1.669999957E-1,2.174000025E0
1.988908243E2,-5.220000148E-1,-1.669999957E-1,2.174000025E0
1.988957880E2,-5.220000148E-1,-1.669999957E-1,2.174000025E0
1.989007516E2,-5.220000148E-1,-1.669999957E-1,2.174000025E0
1.989057148E2,5.099999905E-2,-4.300000146E-2,6.010000110E-1
1.989106780E2,5.099999905E-2,-4.300000146E-2,6.010000110E-1
1.989156412E2,5.099999905E-2,-4.300000146E-2,6.010000110E-1
1.989206038E2,3.400000185E-2,-2.109999955E-1,-8.699999750E-2
1.989255663E2,3.400000185E-2,-2.109999955E-1,-8.699999750E-2
1.989305288E2,3.400000185E-2,-2.109999955E-1,-8.699999750E-2
1.989354912E2,-8.100000024E-2,-2.730000019E-1,1.209999993E-1
1.989404537E2,-8.100000024E-2,-2.730000019E-1,1.209999993E-1
1.989454162E2,-8.100000024E-2,-2.730000019E-1,1.209999993E-1
1.989503789E2,-3.149999976E-1,-5.070000291E-1,3.670000136E-1
1.989553419E2,-3.149999976E-1,-5.070000291E-1,3.670000136E-1
1.989603049E2,-3.149999976E-1,-5.070000291E-1,3.670000136E-1
1.989652679E2,-1.319999993E-1,-6.309999824E-1,2.380000055E-1
1.989702306E2,-1.319999993E-1,-6.309999824E-1,2.380000055E-1
1.989751934E2,-1.319999993E-1,-6.309999824E-1,2.380000055E-1
1.989801562E2,-1.319999993E-1,-6.309999824E-1,2.380000055E-1
1.989851183E2,5.299999937E-2,-7.210000157E-1,-5.090000033E-1
1.989900804E2,5.299999937E-2,-7.210000157E-1,-5.090000033E-1
1.989950424E2,5.299999937E-2,-7.210000157E-1,-5.090000033E-1
1.990000049E2,1.369999945E-1,-3.009999990E-1,-1.113999963E0
1.990049674E2,1.369999945E-1,-3.009999990E-1,-1.113999963E0
1.990099300E2,1.369999945E-1,-3.009999990E-1,-1.113999963E0
1.990148924E2,1.550000012E-1,-1.480000019E-1,-1.534999967E0
1.990198548E2,1.550000012E-1,-1.480000019E-1,-1.534999967E0
1.990248171E2,1.550000012E-1,-1.480000019E-1,-1.534999967E0
1.990297797E2,-3.799999878E-2,5.130000114E-1,-1.958999991E0
1.990347424E2,-3.799999878E-2,5.130000114E-1,-1.958999991E0
1.990397051E2,-3.799999878E-2,5.130000114E-1,-1.958999991E0
1.990446675E2,-1.140000001E-1,6.029999852E-1,-2.062999964E0
1.990496290E2,-1.140000001E-1,6.029999852E-1,-2.062999964E0
1.990545904E2,-1.140000001E-1,6.029999852E-1,-2.062999964E0
1.990595519E2,-1.140000001E-1,6.029999852E-1,-2.062999964E0
1.990645141E2,-1.550000012E-1,-8.100000024E-2,-1.883999944E0
1.990694763E2,-1.550000012E-1,-8.100000024E-2,-1.883999944E0
1.990744384E2,-1.550000012E-1,-8.100000024E-2,-1.883999944E0
1.990794003E2,-3.249999881E-1,-8.190000057E-1,-1.304000020E0
1.990843622E2,-3.249999881E-1,-8.190000057E-1,-1.304000020E0
1.990893240E2,-3.249999881E-1,-8.190000057E-1,-1.304000020E0
1.990942869E2,-1.940000057E-1,-1.370000005E0,-8.700000048E-1
1.990992504E2,-1.940000057E-1,-1.370000005E0,-8.700000048E-1
1.991042140E2,-1.940000057E-1,-1.370000005E0,-8.700000048E-1
1.991091776E2,-4.920000136E-1,-1.169000030E0,-1.917999983E0
1.991141416E2,-4.920000136E-1,-1.169000030E0,-1.917999983E0
1.991191055E2,-4.920000136E-1,-1.169000030E0,-1.917999983E0
1.991240693E2,-5.580000281E-1,-2.930000126E-1,-3.135999918E0
1.991290328E2,-5.580000281E-1,-2.930000126E-1,-3.135999918E0
1.991339963E2,-5.580000281E-1,-2.930000126E-1,-3.135999918E0
1.991389598E2,-5.580000281E-1,-2.930000126E-1,-3.135999918E0
1.991439222E2,1.509999931E-1,2.720000148E-1,-3.566999912E0
1.991488846E2,1.509999931E-1,2.720000148E-1,-3.566999912E0
1.991538470E2,1.509999931E-1,2.720000148E-1,-3.566999912E0
1.991588097E2,2.680000067E-1,9.100000262E-1,-3.089999914E0
1.991637725E2,2.680000067E-1,9.100000262E-1,-3.089999914E0
1.991687353E2,2.680000067E-1,9.100000262E-1,-3.089999914E0
1.991736973E2,7.210000157E-1,1.254999995E0,-1.840999961E0
1.991786590E2,7.210000157E-1,1.254999995E0,-1.840999961E0
1.991836206E2,7.210000157E-1,1.254999995E0,-1.840999961E0
1.991885818E2,1.192000031E0,3.680000007E-1,-7.070000172E-1
1.991935424E2,1.192000031E0,3.680000007E-1,-7.070000172E-1
1.991985030E2,1.192000031E0,3.680000007E-1,-7.070000172E-1
1.992034638E2,1.598999977E0,0.000000000E0,-5.099999905E-2
1.992084251E2,1.598999977E0,0.000000000E0,-5.099999905E-2
1.992133864E2,1.598999977E0,0.000000000E0,-5.099999905E-2
1.992183478E2,1.598999977E0,0.000000000E0,-5.099999905E-2
1.992233098E2,1.289999962E0,6.060000062E-1,-1.044000030E0
1.992282718E2,1.289999962E0,6.060000062E-1,-1.044000030E0
1.992332338E2,1.289999962E0,6.060000062E-1,-1.044000030E0
1.992381952E2,7.210000157E-1,1.036999941E0,-1.508999944E0
1.992431563E2,7.210000157E-1,1.036999941E0,-1.508999944E0
1.992481175E2,7.210000157E-1,1.036999941E0,-1.508999944E0
1.992530788E2,1.669999957E-1,1.090999961E0,-1.394999981E0
1.992580402E2,1.669999957E-1,1.090999961E0,-1.394999981E0
1.992630015E2,1.669999957E-1,1.090999961E0,-1.394999981E0
1.992679634E2,-3.700000048E-1,9.290000200E-1,-7.730000019E-1
1.992729258E2,-3.700000048E-1,9.290000200E-1,-7.730000019E-1
1.992778883E2,-3.700000048E-1,9.290000200E-1,-7.730000019E-1
1.992828509E2,-6.320000291E-1,6.880000234E-1,1.289999932E-1
1.992878141E2,-6.320000291E-1,6.880000234E-1,1.289999932E-1
1.992927773E2,-6.320000291E-1,6.880000234E-1,1.289999932E-1
1.992977404E2,-6.320000291E-1,6.880000234E-1,1.289999932E-1
1.993027030E2,-5.080000162E-1,3.099999949E-2,1.661000013E0
1.993076655E2,-5.080000162E-1,3.099999949E-2,1.661000013E0
1.993126280E2,-5.080000162E-1,3.099999949E-2,1.661000013E0
1.993175905E2,-5.389999747E-1,-1.319999993E-1,2.690000057E0
1.993225529E2,-5.389999747E-1,-1.319999993E-1,2.690000057E0
1.993275153E2,-5.389999747E-1,-1.319999993E-1,2.690000057E0
1.993324785E2,-2.349999994E-1,-3.729999959E-1,3.387000084E0
1.993374423E2,-2.349999994E-1,-3.729999959E-1,3.387000084E0
1.993424062E2,-2.349999994E-1,-3.729999959E-1,3.387000084E0
1.993473695E2,-8.000000380E-3,-5.040000081E-1,3.516999960E0
1.993523322E2,-8.000000380E-3,-5.040000081E-1,3.516999960E0
1.993572949E2,-8.000000380E-3,-5.040000081E-1,3.516999960E0
1.993622579E2,-7.900000364E-2,-2.489999980E-1,3.058000088E0
1.993672218E2,-7.900000364E-2,-2.489999980E-1,3.058000088E0
1.993721857E2,-7.900000364E-2,-2.489999980E-1,3.058000088E0
1.993771496E2,-7.900000364E-2,-2.489999980E-1,3.058000088E0
1.993821119E2,-3.019999862E-1,-1.539999992E-1,2.851999998E0
1.993870743E2,-3.019999862E-1,-1.539999992E-1,2.851999998E0
1.993920366E2,-3.019999862E-1,-1.539999992E-1,2.851999998E0
1.993969988E2,-3.339999914E-1,-7.199999690E-2,2.890000105E0
1.994019610E2,-3.339999914E-1,-7.199999690E-2,2.890000105E0
1.994069233E2,-3.339999914E-1,-7.199999690E-2,2.890000105E0
1.994118861E2,-2.489999980E-1,5.499999970E-2,2.641000032E0
1.994168492E2,-2.489999980E-1,5.499999970E-2,2.641000032E0
1.994218124E2,-2.489999980E-1,5.499999970E-2,2.641000032E0
1.994267758E2,5.900000036E-2,4.399999976E-2,2.489000082E0
1.994317396E2,5.900000036E-2,4.399999976E-2,2.489000082E0
1.994367035E2,5.900000036E-2,4.399999976E-2,2.489000082E0
1.994416673E2,5.299999937E-2,4.339999855E-1,1.889999986E0
1.994466313E2,5.299999937E-2,4.339999855E-1,1.889999986E0
1.994515952E2,5.299999937E-2,4.339999855E-1,1.889999986E0
1.994565591E2,5.299999937E-2,4.339999855E-1,1.889999986E0
1.994615222E2,4.990000129E-1,4.379999936E-1,1.873000026E0
1.994664853E2,4.990000129E-1,4.379999936E-1,1.873000026E0
1.994714484E2,4.990000129E-1,4.379999936E-1,1.873000026E0
1.994764118E2,8.590000272E-1,4.970000088E-1,1.554999948E0
1.994813752E2,8.590000272E-1,4.970000088E-1,1.554999948E0
1.994863387E2,8.590000272E-1,4.970000088E-1,1.554999948E0
1.994913020E2,6.420000196E-1,5.000000075E-2,1.006000042E0
1.994962654E2,6.420000196E-1,5.000000075E-2,1.006000042E0
1.995012288E2,6.420000196E-1,5.000000075E-2,1.006000042E0
1.995061920E2,2.249999940E-1,-2.060000002E-1,4.600000083E-1
1.995111549E2,2.249999940E-1,-2.060000002E-1,4.600000083E-1
1.995161178E2,2.249999940E-1,-2.060000002E-1,4.600000083E-1
1.995210808E2,6.800000370E-2,-5.799999833E-1,6.340000033E-1
1.995260443E2,6.800000370E-2,-5.799999833E-1,6.340000033E-1
1.995310079E2,6.800000370E-2,-5.799999833E-1,6.340000033E-1
1.995359715E2,6.800000370E-2,-5.799999833E-1,6.340000033E-1
1.995409341E2,-1.010000035E-1,-9.309999943E-1,5.329999924E-1
1.995458968E2,-1.010000035E-1,-9.309999943E-1,5.329999924E-1
1.995508595E2,-1.010000035E-1,-9.309999943E-1,5.329999924E-1
1.995558220E2,-4.609999955E-1,-8.009999990E-1,-1.700000018E-1
1.995607846E2,-4.609999955E-1,-8.009999990E-1,-1.700000018E-1
1.995657471E2,-4.609999955E-1,-8.009999990E-1,-1.700000018E-1
1.995707096E2,-6.370000243E-1,-4.970000088E-1,-7.269999981E-1
1.995756722E2,-6.370000243E-1,-4.970000088E-1,-7.269999981E-1
1.995806348E2,-6.370000243E-1,-4.970000088E-1,-7.269999981E-1
1.995855968E2,-9.010000229E-1,-4.259999990E-1,-1.256000042E0
1.995905579E2,-9.010000229E-1,-4.259999990E-1,-1.256000042E0
1.995955189E2,-9.010000229E-1,-4.259999990E-1,-1.256000042E0
1.996004804E2,-1.141000032E0,-3.200000152E-2,-1.608999968E0
1.996054432E2,-1.141000032E0,-3.200000152E-2,-1.608999968E0
1.996104061E2,-1.141000032E0,-3.200000152E-2,-1.608999968E0
1.996153690E2,-1.141000032E0,-3.200000152E-2,-1.608999968E0
1.996203318E2,-5.500000119E-1,-5.299999714E-1,-2.101000071E0
1.996252946E2,-5.500000119E-1,-5.299999714E-1,-2.101000071E0
1.996302574E2,-5.500000119E-1,-5.299999714E-1,-2.101000071E0
1.996352204E2,-3.759999871E-1,-6.050000191E-1,-2.493000031E0
1.996401834E2,-3.759999871E-1,-6.050000191E-1,-2.493000031E0
1.996451465E2,-3.759999871E-1,-6.050000191E-1,-2.493000031E0
1.996501095E2,-1.280000061E-1,-6.700000167E-1,-2.377000093E0
1.996550724E2,-1.280000061E-1,-6.700000167E-1,-2.377000093E0
1.996600353E2,-1.280000061E-1,-6.700000167E-1,-2.377000093E0
1.996649980E2,3.269999921E-1,-8.740000129E-1,-1.542999983E0
1.996699604E2,3.269999921E-1,-8.740000129E-1,-1.542999983E0
1.996749228E2,3.269999921E-1,-8.740000129E-1,-1.542999983E0
1.996798852E2,7.549999952E-1,-8.080000281E-1,-1.052999973E0
1.996848476E2,7.549999952E-1,-8.080000281E-1,-1.052999973E0
1.996898100E2,7.549999952E-1,-8.080000281E-1,-1.052999973E0
1.996947724E2,7.549999952E-1,-8.080000281E-1,-1.052999973E0
1.996997345E2,1.108999968E0,-1.729999930E-1,-2.198999882E0
1.997046967E2,1.108999968E0,-1.729999930E-1,-2.198999882E0
1.997096588E2,1.108999968E0,-1.729999930E-1,-2.198999882E0
1.997146214E2,8.080000281E-1,2.389999926E-1,-3.384999990E0
1.997195839E2,8.080000281E-1,2.389999926E-1,-3.384999990E0
1.997245465E2,8.080000281E-1,2.389999926E-1,-3.384999990E0
1.997295089E2,6.259999871E-1,9.079999924E-1,-4.156000137E0
1.997344711E2,6.259999871E-1,9.079999924E-1,-4.156000137E0
1.997394334E2,6.259999871E-1,9.079999924E-1,-4.156000137E0
1.997443954E2,6.899999976E-1,1.261999965E0,-4.288000107E0
1.997493573E2,6.899999976E-1,1.261999965E0,-4.288000107E0
1.997543191E2,6.899999976E-1,1.261999965E0,-4.288000107E0
1.997592810E2,2.349999994E-1,1.069000006E0,-3.427000046E0
1.997642430E2,2.349999994E-1,1.069000006E0,-3.427000046E0
1.997692050E2,2.349999994E-1,1.069000006E0,-3.427000046E0
1.997741670E2,2.349999994E-1,1.069000006E0,-3.427000046E0
1.997791288E2,-7.699999958E-2,7.300000191E-1,-1.580000043E0
1.997840906E2,-7.699999958E-2,7.300000191E-1,-1.580000043E0
1.997890524E2,-7.699999958E-2,7.300000191E-1,-1.580000043E0
1.997940150E2,-4.239999950E-1,5.000000000E-1,-4.219999909E-1
1.997989778E2,-4.239999950E-1,5.000000000E-1,-4.219999909E-1
1.998039406E2,-4.239999950E-1,5.000000000E-1,-4.219999909E-1
1.998089039E2,-3.860000074E-1,4.830000103E-1,-2.409999967E-1
1.998138674E2,-3.860000074E-1,4.830000103E-1,-2.409999967E-1
1.998188310E2,-3.860000074E-1,4.830000103E-1,-2.409999967E-1
1.998237943E2,1.250000000E-1,5.080000162E-1,2.999999933E-2
1.998287572E2,1.250000000E-1,5.080000162E-1,2.999999933E-2
1.998337202E2,1.250000000E-1,5.080000162E-1,2.999999933E-2
1.998386828E2,3.889999986E-1,9.710000157E-1,-3.000000026E-3
1.998436438E2,3.889999986E-1,9.710000157E-1,-3.000000026E-3
1.998486048E2,3.889999986E-1,9.710000157E-1,-3.000000026E-3
1.998535657E2,3.889999986E-1,9.710000157E-1,-3.000000026E-3
1.998585276E2,2.910000086E-1,1.218999982E0,8.220000267E-1
1.998634894E2,2.910000086E-1,1.218999982E0,8.220000267E-1
1.998684513E2,2.910000086E-1,1.218999982E0,8.220000267E-1
1.998734129E2,2.840000093E-1,6.600000262E-1,1.546000004E0
1.998783746E2,2.840000093E-1,6.600000262E-1,1.546000004E0
1.998833362E2,2.840000093E-1,6.600000262E-1,1.546000004E0
1.998882975E2,1.819999963E-1,2.199999988E-1,2.069999933E0
1.998932588E2,1.819999963E-1,2.199999988E-1,2.069999933E0
1.998982200E2,1.819999963E-1,2.199999988E-1,2.069999933E0
1.999031814E2,1.049999967E-1,-8.299999684E-2,2.174000025E0
1.999081430E2,1.049999967E-1,-8.299999684E-2,2.174000025E0
1.999131045E2,1.049999967E-1,-8.299999684E-2,2.174000025E0
1.999180661E2,-9.999999776E-3,0.000000000E0,1.715000033E0
1.999230275E2,-9.999999776E-3,0.000000000E0,1.715000033E0
1.999279889E2,-9.999999776E-3,0.000000000E0,1.715000033E0
1.999329504E2,-9.999999776E-3,0.000000000E0,1.715000033E0
1.999379121E2,-4.510000050E-1,-2.890000045E-1,2.109999895E0
1.999428739E2,-4.510000050E-1,-2.890000045E-1,2.109999895E0
1.999478356E2,-4.510000050E-1,-2.890000045E-1,2.109999895E0
1.999527979E2,-9.359999895E-1,-3.280000091E-1,2.688999891E0
1.999577604E2,-9.359999895E-1,-3.280000091E-1,2.688999891E0
1.999627229E2,-9.359999895E-1,-3.280000091E-1,2.688999891E0
1.999676852E2,-1.189000010E0,-2.280000001E-1,2.710000038E0
1.999726474E2,-1.189000010E0,-2.280000001E-1,2.710000038E0
1.999776096E2,-1.189000010E0,-2.280000001E-1,2.710000038E0
1.999825724E2,-1.115000010E0,-4.670000076E-1,2.667000055E0
1.999875360E2,-1.115000010E0,-4.670000076E-1,2.667000055E0
1.999924997E2,-1.115000010E0,-4.670000076E-1,2.667000055E0
1.999974631E2,-8.159999847E-1,-4.779999852E-1,2.427000046E0
2.000024258E2,-8.159999847E-1,-4.779999852E-1,2.427000046E0
2.000073885E2,-8.159999847E-1,-4.779999852E-1,2.427000046E0
2.000123512E2,-8.159999847E-1,-4.779999852E-1,2.427000046E0
2.000173138E2,-3.819999993E-1,-5.270000100E-1,2.125999928E0
2.000222764E2,-3.819999993E-1,-5.270000100E-1,2.125999928E0
2.000272390E2,-3.819999993E-1,-5.270000100E-1,2.125999928E0
2.000322029E2,-2.960000038E-1,-2.430000007E-1,1.465000033E0
2.000371672E2,-2.960000038E-1,-2.430000007E-1,1.465000033E0
2.000421314E2,-2.960000038E-1,-2.430000007E-1,1.465000033E0
2.000470949E2,-1.990000010E-1,-2.680000067E-1,1.093000054E0
2.000520580E2,-1.990000010E-1,-2.680000067E-1,1.093000054E0
2.000570211E2,-1.990000010E-1,-2.680000067E-1,1.093000054E0
2.000619842E2,-4.800000042E-2,-3.089999855E-1,8.700000048E-1
2.000669475E2,-4.800000042E-2,-3.089999855E-1,8.700000048E-1
2.000719108E2,-4.800000042E-2,-3.089999855E-1,8.700000048E-1
2.000768738E2,-4.199999943E-2,-2.150000036E-1,4.079999924E-1
2.000818362E2,-4.199999943E-2,-2.150000036E-1,4.079999924E-1
2.000867986E2,-4.199999943E-2,-2.150000036E-1,4.079999924E-1
2.000917610E2,-4.199999943E-2,-2.150000036E-1,4.079999924E-1
2.000967244E2,1.230000034E-1,-3.000000119E-1,-8.699999750E-2
2.001016876E2,1.230000034E-1,-3.000000119E-1,-8.699999750E-2
2.001066509E2,1.230000034E-1,-3.000000119E-1,-8.699999750E-2
2.001116149E2,2.960000038E-1,-2.910000086E-1,-4.129999876E-1
2.001165790E2,2.960000038E-1,-2.910000086E-1,-4.129999876E-1
2.001215432E2,2.960000038E-1,-2.910000086E-1,-4.129999876E-1
2.001265068E2,2.090000063E-1,-2.890000045E-1,-6.349999905E-1
2.001314701E2,2.090000063E-1,-2.890000045E-1,-6.349999905E-1
2.001364333E2,2.090000063E-1,-2.890000045E-1,-6.349999905E-1
2.001413964E2,1.659999937E-1,-6.200000048E-1,-6.409999728E-1
2.001463591E2,1.659999937E-1,-6.200000048E-1,-6.409999728E-1
2.001513218E2,1.659999937E-1,-6.200000048E-1,-6.409999728E-1
2.001562845E2,7.129999995E-1,-1.469999999E-1,-6.290000081E-1
2.001612474E2,7.129999995E-1,-1.469999999E-1,-6.290000081E-1
2.001662102E2,7.129999995E-1,-1.469999999E-1,-6.290000081E-1
2.001711731E2,7.129999995E-1,-1.469999999E-1,-6.290000081E-1
2.001761344E2,4.600000083E-1,-1.410000026E-1,-5.799999833E-1
2.001810958E2,4.600000083E-1,-1.410000026E-1,-5.799999833E-1
2.001860572E2,4.600000083E-1,-1.410000026E-1,-5.799999833E-1
2.001910192E2,2.230000049E-1,-1.679999977E-1,-1.167999983E0
2.001959814E2,2.230000049E-1,-1.679999977E-1,-1.167999983E0
2.002009436E2,2.230000049E-1,-1.679999977E-1,-1.167999983E0
2.002059066E2,-1.250000000E-1,-4.300000146E-2,-1.590999961E0
2.002108701E2,-1.250000000E-1,-4.300000146E-2,-1.590999961E0
2.002158335E2,-1.250000000E-1,-4.300000146E-2,-1.590999961E0
2.002207969E2,-7.120000124E-1,-3.070000112E-1,-1.835000038E0
2.002257603E2,-7.120000124E-1,-3.070000112E-1,-1.835000038E0
2.002307237E2,-7.120000124E-1,-3.070000112E-1,-1.835000038E0
2.002356874E2,-1.546000004E0,-4.099999964E-1,-1.383000016E0
2.002406522E2,-1.546000004E0,-4.099999964E-1,-1.383000016E0
2.002456170E2,-1.546000004E0,-4.099999964E-1,-1.383000016E0
2.002505818E2,-1.546000004E0,-4.099999964E-1,-1.383000016E0
2.002555463E2,-1.340999961E0,-9.169999957E-1,-8.240000010E-1
2.002605107E2,-1.340999961E0,-9.169999957E-1,-8.240000010E-1
2.002654751E2,-1.340999961E0,-9.169999957E-1,-8.240000010E-1
2.002704375E2,-1.016999960E0,-8.240000010E-1,-1.360000014E0
2.002753994E2,-1.016999960E0,-8.240000010E-1,-1.360000014E0
2.002803614E2,-1.016999960E0,-8.240000010E-1,-1.360000014E0
2.002853246E2,-9.150000215E-1,-1.239999980E-1,-2.234999895E0
2.002902886E2,-9.150000215E-1,-1.239999980E-1,-2.234999895E0
2.002952527E2,-9.150000215E-1,-1.239999980E-1,-2.234999895E0
2.003002160E2,-4.219999909E-1,5.989999771E-1,-3.220999956E0
2.003051782E2,-4.219999909E-1,5.989999771E-1,-3.220999956E0
2.003101404E2,-4.219999909E-1,5.989999771E-1,-3.220999956E0
2.003151026E2,1.799999923E-2,9.900000095E-1,-4.142000198E0
2.003200648E2,1.799999923E-2,9.900000095E-1,-4.142000198E0
2.003250269E2,1.799999923E-2,9.900000095E-1,-4.142000198E0
2.003299890E2,1.799999923E-2,9.900000095E-1,-4.142000198E0
2.003349523E2,9.000000358E-2,1.409000039E0,-3.194999933E0
2.003399155E2,9.000000358E-2,1.409000039E0,-3.194999933E0
2.003448788E2,9.000000358E-2,1.409000039E0,-3.194999933E0
2.003498427E2,2.969999909E-1,6.209999919E-1,-1.542000055E0
2.003548068E2,2.969999909E-1,6.209999919E-1,-1.542000055E0
2.003597708E2,2.969999909E-1,6.209999919E-1,-1.542000055E0
2.003647345E2,5.509999990E-1,2.569999993E-1,-1.019999981E-1
2.003696979E2,5.509999990E-1,2.569999993E-1,-1.019999981E-1
2.003746614E2,5.509999990E-1,2.569999993E-1,-1.019999981E-1
2.003796253E2,1.024999976E0,2.540000081E-1,8.569999933E-1
2.003845897E2,1.024999976E0,2.540000081E-1,8.569999933E-1
2.003895541E2,1.024999976E0,2.540000081E-1,8.569999933E-1
2.003945184E2,1.442999959E0,1.099999994E-1,6.639999747E-1
2.003994821E2,1.442999959E0,1.099999994E-1,6.639999747E-1
2.004044457E2,1.442999959E0,1.099999994E-1,6.639999747E-1
2.004094094E2,1.442999959E0,1.099999994E-1,6.639999747E-1
2.004143725E2,2.899999917E-2,2.249999940E-1,-1.120000035E-1
2.004193356E2,2.899999917E-2,2.249999940E-1,-1.120000035E-1
2.004242987E2,2.899999917E-2,2.249999940E-1,-1.120000035E-1
2.004292623E2,2.949999869E-1,1.353999972E0,-9.399999678E-2
2.004342260E2,2.949999869E-1,1.353999972E0,-9.399999678E-2
2.004391897E2,2.949999869E-1,1.353999972E0,-9.399999678E-2
2.004441531E2,-2.879999876E-1,1.383999944E0,4.580000043E-1
2.004491163E2,-2.879999876E-1,1.383999944E0,4.580000043E-1
2.004540795E2,-2.879999876E-1,1.383999944E0,4.580000043E-1
2.004590430E2,-7.179999948E-1,7.969999909E-1,1.358999968E0
2.004640068E2,-7.179999948E-1,7.969999909E-1,1.358999968E0
2.004689706E2,-7.179999948E-1,7.969999909E-1,1.358999968E0
2.004739347E2,-3.149999976E-1,4.399999976E-1,1.450000048E0
2.004789001E2,-3.149999976E-1,4.399999976E-1,1.450000048E0
2.004838655E2,-3.149999976E-1,4.399999976E-1,1.450000048E0
2.004888309E2,-3.149999976E-1,4.399999976E-1,1.450000048E0
2.004937935E2,-1.350000054E-1,2.700000070E-2,1.115000010E0
2.004987561E2,-1.350000054E-1,2.700000070E-2,1.115000010E0
2.005037187E2,-1.350000054E-1,2.700000070E-2,1.115000010E0
2.005086822E2,-1.400000006E-1,-5.799999833E-2,1.190000057E0
2.005136459E2,-1.400000006E-1,-5.799999833E-2,1.190000057E0
2.005186097E2,-1.400000006E-1,-5.799999833E-2,1.190000057E0
2.005235724E2,-1.780000031E-1,-4.110000134E-1,1.644000053E0
2.005285347E2,-1.780000031E-1,-4.110000134E-1,1.644000053E0
2.005334969E2,-1.780000031E-1,-4.110000134E-1,1.644000053E0
2.005384595E2,5.499999970E-2,-5.839999914E-1,2.263000011E0
2.005434225E2,5.499999970E-2,-5.839999914E-1,2.263000011E0
2.005483856E2,5.499999970E-2,-5.839999914E-1,2.263000011E0
